DCD,DCn
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
0.000754,0.0006733
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
-0.00359,0.008668
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
-0.000143,0.0006045
-0.000158,0.0008783
-0.000288,0.001157
-0.000417,0.001441
-0.000547,0.001729
-0.000676,0.002021
-0.000805,0.002315
-0.000934,0.002611
-0.00106,0.002909
-0.0012,0.003193
-0.00133,0.003437
-0.00148,0.003663
-0.00162,0.003868
-0.00177,0.00405
-0.00192,0.004206
-0.00207,0.004334
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
0.000104,0.0003366
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
-0.00207,0.004334
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
8.34e-07,0.0
8.64e-07,0.0
1.12e-06,0.0
1.38e-06,0.0
1.64e-06,0.0
1.9e-06,0.0
2.16e-06,0.0
2.42e-06,0.0
2.67e-06,0.0
2.94e-06,0.0
3.21e-06,0.0
3.5e-06,0.0
3.79e-06,0.0
4.08e-06,0.0
4.39e-06,0.0
4.69e-06,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
3.41e-07,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
4.69e-06,0.0
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.00069,-0.0006045
0.000705,-0.0008783
0.000835,-0.001157
0.000964,-0.001441
0.00109,-0.001729
0.00122,-0.002021
0.00135,-0.002315
0.00148,-0.002611
0.00161,-0.002909
0.00174,-0.003193
0.00188,-0.003437
0.00202,-0.003663
0.00217,-0.003868
0.00231,-0.00405
0.00246,-0.004206
0.00262,-0.004334
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.000443,-0.0003366
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00262,-0.004334
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00193,-0.001209
0.00196,-0.001757
0.00222,-0.002315
0.00248,-0.002883
0.00273,-0.003458
0.00299,-0.004041
0.00325,-0.00463
0.00351,-0.005222
0.00377,-0.005818
0.00403,-0.006386
0.00431,-0.006874
0.00459,-0.007326
0.00488,-0.007736
0.00517,-0.008099
0.00547,-0.008412
0.00578,-0.008668
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00143,-0.0006733
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00578,-0.008668
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00407,-0.002095
0.00412,-0.003044
0.00453,-0.004012
0.00494,-0.004996
0.00535,-0.005994
0.00576,-0.007004
0.00617,-0.008023
0.00658,-0.009051
0.00699,-0.01008
0.00742,-0.01107
0.00785,-0.01191
0.0083,-0.0127
0.00876,-0.01341
0.00922,-0.01404
0.0097,-0.01458
0.0102,-0.01502
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.00329,-0.001167
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.0102,-0.01502
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00513,-0.002423
0.00519,-0.00352
0.00566,-0.004639
0.00613,-0.005776
0.0066,-0.00693
0.00707,-0.008098
0.00754,-0.009277
0.00801,-0.01047
0.00848,-0.01166
0.00897,-0.0128
0.00946,-0.01377
0.00998,-0.01468
0.0105,-0.0155
0.011,-0.01623
0.0116,-0.01686
0.0121,-0.01737
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.00424,-0.001349
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.0121,-0.01737
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00214,0.002425
0.00209,0.003524
0.00161,0.004644
0.00114,0.005782
0.000662,0.006937
0.000189,0.008106
-0.000283,0.009287
-0.000755,0.01048
-0.00123,0.01167
-0.00172,0.01281
-0.00222,0.01379
-0.00274,0.01469
-0.00327,0.01552
-0.0038,0.01624
-0.00435,0.01687
-0.00491,0.01738
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
0.00304,0.001351
